Customer ID,Recency,Frequency,MonetaryValue,R,F,M,ExpectedRevenue
16005.0,78 days 00:00:00.000000000,341,1909.2500000000014,3,4,4,120.49000000000001
16007.0,23 days 00:00:00.000000000,354,1723.2199999999998,4,4,4,363.69999999999993
16011.0,41 days 00:00:00.000000000,202,2299.6100000000006,3,4,4,732.19
16012.0,209 days 00:00:00.000000000,145,1563.300000000001,2,4,4,1132.12
16013.0,0 days 00:00:00.000000000,80,24295.57,4,3,4,6936.920000000001
16014.0,99 days 00:00:00.000000000,123,460.1599999999998,3,4,2,260.75
16018.0,204 days 00:00:00.000000000,8,93.44999999999999,2,1,1,161.9
16019.0,40 days 00:00:00.000000000,251,11478.050000000003,3,4,4,462.7499999999999
16027.0,26 days 00:00:00.000000000,11,510.49,4,1,2,259.55
16029.0,7 days 00:00:00.000000000,168,30921.57,4,4,4,16371.780000000002
16033.0,8 days 00:00:00.000000000,625,4968.26999999999,4,4,4,2582.530000000001
16038.0,9 days 00:00:00.000000000,19,316.94999999999993,4,2,2,58.93000000000001
16040.0,76 days 00:00:00.000000000,60,1150.83,3,3,3,453.74999999999994
16042.0,140 days 00:00:00.000000000,68,1030.58,2,3,3,415.5299999999999
16045.0,53 days 00:00:00.000000000,130,2707.58,3,4,4,479.45
16050.0,191 days 00:00:00.000000000,11,162.8,2,1,1,137.9
16053.0,221 days 00:00:00.000000000,68,1474.2800000000002,1,3,3,1124.1899999999996
16054.0,226 days 00:00:00.000000000,34,866.7999999999997,1,2,3,783.8999999999999
16059.0,62 days 00:00:00.000000000,260,2043.6100000000004,3,4,4,303.59999999999997
16062.0,49 days 00:00:00.000000000,147,2288.01,3,4,4,199.9599999999999
16076.0,16 days 00:00:00.000000000,16,305.45,4,1,2,582.3500000000001
16081.0,67 days 00:00:00.000000000,132,1783.2800000000004,3,4,4,424.23999999999995
16083.0,168 days 00:00:00.000000000,57,1371.7799999999995,2,3,3,979.6400000000001
16091.0,6 days 00:00:00.000000000,10,157.25,4,1,1,157.81
16092.0,5 days 00:00:00.000000000,49,890.3900000000002,4,3,3,215.63
16098.0,42 days 00:00:00.000000000,69,2255.0599999999995,3,3,4,702.1900000000002
16099.0,33 days 00:00:00.000000000,37,776.4000000000002,4,2,3,273.8
16103.0,34 days 00:00:00.000000000,123,3630.9999999999995,3,4,4,621.94
16112.0,141 days 00:00:00.000000000,10,136.14000000000001,2,1,1,59.6
16115.0,20 days 00:00:00.000000000,203,1210.14,4,4,3,418.28999999999996
16117.0,210 days 00:00:00.000000000,36,288.69,1,2,2,232.21
16122.0,140 days 00:00:00.000000000,35,461.04000000000013,2,2,2,300.4200000000001
16126.0,104 days 00:00:00.000000000,157,7115.04,3,4,4,2815.3500000000004
16128.0,90 days 00:00:00.000000000,115,2300.4300000000003,3,4,4,306.4
16131.0,15 days 00:00:00.000000000,72,3615.4599999999996,4,3,4,613.9800000000001
16133.0,4 days 00:00:00.000000000,284,13040.639999999998,4,4,4,4015.959999999999
16139.0,14 days 00:00:00.000000000,6,139.79999999999998,4,1,1,166.57
16143.0,20 days 00:00:00.000000000,127,2533.82,4,4,4,375.18999999999994
16145.0,27 days 00:00:00.000000000,211,3412.6899999999996,4,4,4,935.2700000000001
16146.0,11 days 00:00:00.000000000,40,871.38,4,2,3,75.0
16147.0,208 days 00:00:00.000000000,42,805.6499999999999,2,3,3,375.0
16149.0,237 days 00:00:00.000000000,12,141.7,1,1,1,163.68000000000004
16150.0,75 days 00:00:00.000000000,120,1767.2100000000003,3,4,4,419.42000000000013
16153.0,25 days 00:00:00.000000000,127,2219.2099999999996,4,4,4,621.6300000000001
16156.0,14 days 00:00:00.000000000,150,2869.5700000000006,4,4,4,342.30000000000007
16161.0,6 days 00:00:00.000000000,861,8483.699999999983,4,4,4,731.85
16168.0,0 days 00:00:00.000000000,193,6353.769999999996,4,4,4,1109.3899999999999
16170.0,42 days 00:00:00.000000000,259,3883.6000000000013,3,4,4,930.4499999999997
16172.0,49 days 00:00:00.000000000,60,943.72,3,3,3,600.97
16174.0,299 days 00:00:00.000000000,20,720.9,1,2,3,1009.5500000000001
16175.0,12 days 00:00:00.000000000,53,976.1800000000002,4,3,3,269.91
16178.0,209 days 00:00:00.000000000,17,414.70000000000005,2,1,2,197.90000000000003
16180.0,18 days 00:00:00.000000000,249,8698.22,4,4,4,7472.050000000003
16182.0,11 days 00:00:00.000000000,23,4662.0,4,2,4,2327.0
16184.0,19 days 00:00:00.000000000,9,148.22,4,1,1,834.3299999999999
16186.0,19 days 00:00:00.000000000,241,3919.399999999998,4,4,4,1634.3200000000004
16187.0,11 days 00:00:00.000000000,112,2564.6399999999994,4,4,4,2036.68
16188.0,34 days 00:00:00.000000000,47,661.6200000000002,3,3,3,189.26
16200.0,190 days 00:00:00.000000000,157,1449.4900000000002,2,4,3,550.5699999999999
16201.0,223 days 00:00:00.000000000,13,248.65000000000003,1,1,1,303.80000000000007
16203.0,35 days 00:00:00.000000000,52,665.4899999999999,3,3,3,60.0
16205.0,204 days 00:00:00.000000000,100,1062.4800000000002,2,4,3,112.35
16206.0,16 days 00:00:00.000000000,166,1886.0600000000006,4,4,4,121.11000000000003
16209.0,54 days 00:00:00.000000000,31,2190.1099999999997,3,2,4,1810.95
16210.0,21 days 00:00:00.000000000,122,17339.390000000007,4,4,4,310.87
16214.0,60 days 00:00:00.000000000,89,1725.1700000000005,3,3,4,313.08000000000004
16218.0,14 days 00:00:00.000000000,115,2432.9900000000007,4,4,4,876.9100000000001
16224.0,48 days 00:00:00.000000000,64,864.45,3,3,3,322.66999999999996
16225.0,85 days 00:00:00.000000000,140,1213.6800000000007,3,4,3,537.0299999999999
16230.0,28 days 00:00:00.000000000,19,275.92999999999995,4,2,1,266.1
16232.0,23 days 00:00:00.000000000,89,2075.26,4,3,4,358.57
16235.0,103 days 00:00:00.000000000,95,1467.7600000000002,3,4,3,320.83000000000004
16239.0,190 days 00:00:00.000000000,16,1078.0,2,1,3,306.59999999999997
16241.0,20 days 00:00:00.000000000,488,2231.1099999999988,4,4,4,673.2599999999994
16242.0,22 days 00:00:00.000000000,296,3321.0399999999995,4,4,4,453.6900000000001
16245.0,54 days 00:00:00.000000000,31,445.13,3,2,2,315.7199999999999
16249.0,9 days 00:00:00.000000000,27,1020.5300000000001,4,2,3,420.23999999999995
16255.0,54 days 00:00:00.000000000,269,2323.3400000000015,3,4,4,725.4700000000004
16258.0,27 days 00:00:00.000000000,188,6086.6799999999985,4,4,4,2708.6
16261.0,54 days 00:00:00.000000000,98,565.1399999999998,3,4,2,157.47000000000003
16265.0,26 days 00:00:00.000000000,222,4321.76,4,4,4,1186.8799999999997
16266.0,8 days 00:00:00.000000000,61,996.7800000000002,4,3,3,389.2799999999999
16271.0,166 days 00:00:00.000000000,129,1459.9600000000005,2,4,3,729.2599999999999
16276.0,287 days 00:00:00.000000000,8,761.4300000000001,1,1,3,810.6000000000001
16278.0,285 days 00:00:00.000000000,35,518.7599999999999,1,2,2,566.3799999999999
16279.0,141 days 00:00:00.000000000,205,3697.780000000001,2,4,4,359.08
16283.0,16 days 00:00:00.000000000,339,2167.7999999999997,4,4,4,304.64
16287.0,184 days 00:00:00.000000000,20,500.15999999999997,2,2,2,142.5
16292.0,183 days 00:00:00.000000000,31,578.3,2,2,2,280.90000000000003
16298.0,205 days 00:00:00.000000000,22,481.79999999999995,2,2,2,114.3
16303.0,141 days 00:00:00.000000000,97,2166.480000000001,2,4,4,3154.3500000000017
16308.0,25 days 00:00:00.000000000,4,2560.0,4,1,4,640.0
16309.0,48 days 00:00:00.000000000,21,334.20000000000005,3,2,2,372.36999999999995
16316.0,14 days 00:00:00.000000000,241,4558.559999999999,4,4,4,258.69999999999993
16317.0,105 days 00:00:00.000000000,58,1047.1200000000003,3,3,3,770.8900000000001
16320.0,21 days 00:00:00.000000000,193,3419.9200000000005,4,4,4,185.78000000000003
16325.0,42 days 00:00:00.000000000,81,2201.6800000000003,3,3,4,225.2
16326.0,22 days 00:00:00.000000000,142,1289.8400000000022,4,4,3,689.2399999999997
16330.0,232 days 00:00:00.000000000,61,322.04,1,3,2,39.260000000000005
16332.0,113 days 00:00:00.000000000,47,421.3199999999999,2,3,2,529.4700000000001
16333.0,0 days 00:00:00.000000000,33,13087.199999999999,4,2,4,1282.0
16340.0,247 days 00:00:00.000000000,216,961.9300000000003,1,4,3,534.31
16344.0,317 days 00:00:00.000000000,25,424.56,1,2,2,101.10000000000001
16348.0,48 days 00:00:00.000000000,108,760.22,3,4,3,306.83999999999986
16353.0,25 days 00:00:00.000000000,77,3358.6000000000013,4,3,4,1170.63
16357.0,21 days 00:00:00.000000000,20,347.38999999999993,4,2,2,120.05000000000001
16358.0,202 days 00:00:00.000000000,45,892.1500000000001,2,3,3,459.6000000000001
16359.0,22 days 00:00:00.000000000,94,1389.2100000000003,4,3,3,201.82
16365.0,61 days 00:00:00.000000000,41,1337.7400000000002,3,3,3,373.2
16370.0,33 days 00:00:00.000000000,61,272.1699999999999,4,3,1,672.3199999999999
16385.0,174 days 00:00:00.000000000,53,363.4299999999999,2,3,2,126.62
16393.0,23 days 00:00:00.000000000,311,2190.6100000000015,4,4,4,643.4499999999999
16394.0,47 days 00:00:00.000000000,56,607.48,3,3,2,313.79999999999995
16395.0,131 days 00:00:00.000000000,438,2242.2500000000014,2,4,4,513.74
16398.0,34 days 00:00:00.000000000,64,1150.0500000000002,3,3,3,481.1
16401.0,18 days 00:00:00.000000000,255,4224.390000000001,4,4,4,772.5499999999998
16407.0,2 days 00:00:00.000000000,118,1471.7600000000007,4,4,3,692.5799999999997
16409.0,50 days 00:00:00.000000000,434,3271.6599999999985,3,4,4,229.80999999999995
16419.0,81 days 00:00:00.000000000,25,504.17999999999995,3,2,2,441.7799999999999
16422.0,4 days 00:00:00.000000000,470,33934.00999999999,4,4,4,10642.229999999996
16424.0,145 days 00:00:00.000000000,9,258.5,2,1,1,133.56
16449.0,5 days 00:00:00.000000000,40,707.6899999999998,4,2,3,-33.0
16456.0,35 days 00:00:00.000000000,236,3347.010000000001,3,4,4,124.16
16458.0,25 days 00:00:00.000000000,234,3231.550000000002,4,4,4,1012.0999999999996
16462.0,91 days 00:00:00.000000000,1,34.0,3,1,1,34.0
16466.0,16 days 00:00:00.000000000,102,1283.940000000001,4,4,3,678.1099999999999
16470.0,0 days 00:00:00.000000000,293,1648.8300000000004,4,4,4,193.47000000000003
16473.0,90 days 00:00:00.000000000,24,371.28,3,2,2,98.3
16475.0,81 days 00:00:00.000000000,20,310.0,3,2,2,149.3
16477.0,22 days 00:00:00.000000000,197,3152.42,4,4,4,446.7500000000001
16493.0,93 days 00:00:00.000000000,27,682.75,3,2,3,397.33
16496.0,15 days 00:00:00.000000000,114,1916.2900000000004,4,4,4,-37.3
16503.0,22 days 00:00:00.000000000,199,3259.349999999999,4,4,4,338.54
16511.0,74 days 00:00:00.000000000,148,872.3599999999999,3,4,3,235.35000000000002
16515.0,54 days 00:00:00.000000000,176,2174.260000000002,3,4,4,365.2799999999999
16520.0,47 days 00:00:00.000000000,197,1079.7300000000002,3,4,3,413.6999999999999
16523.0,7 days 00:00:00.000000000,148,4168.89,4,4,4,1907.75
16525.0,4 days 00:00:00.000000000,181,10142.430000000004,4,4,4,2308.0800000000004
16529.0,285 days 00:00:00.000000000,98,1531.5500000000002,1,4,3,455.25
16531.0,102 days 00:00:00.000000000,94,1503.8200000000006,3,3,3,199.7
16532.0,146 days 00:00:00.000000000,2,3056.6400000000003,2,1,4,2606.4
16545.0,183 days 00:00:00.000000000,5,350.52,2,1,2,339.3
16549.0,142 days 00:00:00.000000000,1951,8219.149999999983,2,4,4,660.8700000000001
16550.0,43 days 00:00:00.000000000,346,3843.250000000004,3,4,4,1242.6100000000004
16551.0,144 days 00:00:00.000000000,23,664.63,2,2,3,306.1
16553.0,13 days 00:00:00.000000000,224,13255.519999999997,4,4,4,988.6400000000001
16555.0,309 days 00:00:00.000000000,98,-1.0835776720341528e-13,1,4,1,151.98
16556.0,9 days 00:00:00.000000000,219,3394.9700000000007,4,4,4,917.5499999999995
16558.0,0 days 00:00:00.000000000,448,6986.9199999999955,4,4,4,892.9599999999994
16566.0,0 days 00:00:00.000000000,6,280.12,4,1,1,183.11
16570.0,13 days 00:00:00.000000000,133,3744.27,4,4,4,598.0400000000001
16571.0,89 days 00:00:00.000000000,156,2413.9999999999995,3,4,4,422.1500000000001
16572.0,83 days 00:00:00.000000000,21,342.58,3,2,2,657.12
16589.0,258 days 00:00:00.000000000,11,153.12,1,1,1,214.68000000000004
16592.0,7 days 00:00:00.000000000,220,3341.8499999999995,4,4,4,1061.5000000000005
16593.0,135 days 00:00:00.000000000,46,531.9799999999999,2,3,2,185.9
16607.0,15 days 00:00:00.000000000,164,3146.2799999999993,4,4,4,536.48
16609.0,5 days 00:00:00.000000000,110,1987.6199999999994,4,4,4,719.1199999999999
16611.0,41 days 00:00:00.000000000,48,759.0500000000004,3,3,3,129.49
16612.0,119 days 00:00:00.000000000,77,1418.9000000000005,2,3,3,590.25
16614.0,210 days 00:00:00.000000000,13,380.45000000000005,1,1,2,506.18999999999994
16621.0,23 days 00:00:00.000000000,17,490.7,4,1,2,118.71
16626.0,71 days 00:00:00.000000000,48,793.6499999999999,3,3,3,1369.5900000000001
16628.0,26 days 00:00:00.000000000,42,764.9600000000002,4,3,3,901.9200000000002
16633.0,42 days 00:00:00.000000000,26,447.52,3,2,2,720.74
16637.0,33 days 00:00:00.000000000,16,303.61999999999995,4,1,2,226.92999999999998
16638.0,61 days 00:00:00.000000000,106,1906.6000000000006,3,4,4,218.27000000000007
16644.0,20 days 00:00:00.000000000,54,722.4099999999997,4,3,3,111.36999999999999
16647.0,12 days 00:00:00.000000000,28,455.5899999999999,4,2,2,86.31
16652.0,20 days 00:00:00.000000000,155,9850.93,4,4,4,1402.6900000000005
16654.0,28 days 00:00:00.000000000,56,1108.6500000000003,4,3,3,99.42
16655.0,139 days 00:00:00.000000000,210,2481.5,2,4,4,1054.94
16656.0,0 days 00:00:00.000000000,70,6644.630000000003,4,3,4,2697.36
16657.0,62 days 00:00:00.000000000,66,215.43,3,3,1,199.3600000000001
16668.0,22 days 00:00:00.000000000,31,539.7399999999999,4,2,2,143.94
16670.0,55 days 00:00:00.000000000,251,3818.7099999999973,3,4,4,1275.8500000000001
16672.0,12 days 00:00:00.000000000,61,3462.2400000000002,4,3,4,2800.1499999999996
16678.0,5 days 00:00:00.000000000,71,1264.1499999999996,4,3,3,563.69
16681.0,13 days 00:00:00.000000000,25,875.8400000000003,4,2,3,456.84
16684.0,13 days 00:00:00.000000000,529,81873.06999999992,4,4,4,8198.720000000001
16686.0,2 days 00:00:00.000000000,524,2206.440000000001,4,4,4,803.0199999999996
16696.0,11 days 00:00:00.000000000,9,558.9,4,1,2,99.0
16700.0,5 days 00:00:00.000000000,260,4430.840000000002,4,4,4,1126.4699999999998
16701.0,13 days 00:00:00.000000000,141,4598.210000000003,4,4,4,1962.2699999999995
16705.0,7 days 00:00:00.000000000,338,24070.319999999996,4,4,4,1562.19
16710.0,15 days 00:00:00.000000000,527,3400.7200000000034,4,4,4,206.25
16711.0,110 days 00:00:00.000000000,6,920.6,2,1,3,311.07000000000005
16712.0,20 days 00:00:00.000000000,263,1819.7800000000025,4,4,4,812.6899999999999
16713.0,43 days 00:00:00.000000000,563,6034.339999999991,3,4,4,1359.1399999999994
16717.0,118 days 00:00:00.000000000,108,1971.3700000000006,2,4,4,298.44000000000005
16719.0,43 days 00:00:00.000000000,229,1845.7400000000002,3,4,4,308.19999999999993
16722.0,8 days 00:00:00.000000000,175,4123.279999999999,4,4,4,1254.74
16723.0,251 days 00:00:00.000000000,24,228.52999999999994,1,2,1,411.4
16728.0,44 days 00:00:00.000000000,94,326.9299999999999,3,3,2,221.38
16729.0,8 days 00:00:00.000000000,222,2824.0499999999993,4,4,4,2028.7999999999997
16739.0,321 days 00:00:00.000000000,26,459.67999999999995,1,2,2,312.55000000000007
16743.0,19 days 00:00:00.000000000,224,2638.5599999999995,4,4,4,752.9000000000003
16745.0,19 days 00:00:00.000000000,219,3574.430000000002,4,4,4,2299.3
16746.0,2 days 00:00:00.000000000,599,9276.369999999988,4,4,4,1528.5499999999997
16750.0,40 days 00:00:00.000000000,10,118.7,3,1,1,297.42
16755.0,34 days 00:00:00.000000000,124,1263.96,3,4,3,554.76
16763.0,6 days 00:00:00.000000000,23,611.8500000000001,4,2,2,-16.95
16767.0,27 days 00:00:00.000000000,143,4238.06,4,4,4,1585.3
16768.0,79 days 00:00:00.000000000,71,690.2,3,3,3,91.49000000000002
16774.0,231 days 00:00:00.000000000,28,351.88,1,2,2,535.6
16775.0,13 days 00:00:00.000000000,155,1739.530000000001,4,4,4,482.7499999999998
16779.0,27 days 00:00:00.000000000,406,8731.729999999996,4,4,4,2517.949999999999
16780.0,67 days 00:00:00.000000000,52,336.04999999999995,3,3,2,260.34999999999997
16782.0,12 days 00:00:00.000000000,1343,7382.209999999977,4,4,4,288.15
16788.0,62 days 00:00:00.000000000,271,1216.6500000000003,3,4,3,299.92
16791.0,21 days 00:00:00.000000000,378,2031.430000000001,4,4,4,224.12000000000012
16794.0,188 days 00:00:00.000000000,75,338.3499999999999,2,3,2,594.3499999999998
16801.0,0 days 00:00:00.000000000,116,701.4800000000001,4,4,3,140.85
16805.0,168 days 00:00:00.000000000,55,214.76999999999995,2,3,1,245.82
16806.0,28 days 00:00:00.000000000,33,396.62999999999994,4,2,2,365.52999999999986
16807.0,23 days 00:00:00.000000000,66,1010.3199999999998,4,3,3,469.75999999999993
16809.0,16 days 00:00:00.000000000,125,892.4599999999996,4,4,3,127.60999999999997
16813.0,12 days 00:00:00.000000000,88,191.10999999999984,4,3,1,838.2500000000002
16814.0,0 days 00:00:00.000000000,434,7279.859999999999,4,4,4,1025.3300000000004
16816.0,121 days 00:00:00.000000000,20,325.45,2,2,2,91.61
16817.0,26 days 00:00:00.000000000,110,1839.0500000000009,4,4,4,128.47999999999996
16818.0,7 days 00:00:00.000000000,47,694.6399999999999,4,3,3,1376.1599999999999
16824.0,201 days 00:00:00.000000000,13,225.59999999999997,2,1,1,222.9
16825.0,186 days 00:00:00.000000000,36,1051.7100000000003,2,2,3,318.70000000000005
16829.0,196 days 00:00:00.000000000,16,316.1,2,1,2,197.22
16832.0,11 days 00:00:00.000000000,20,355.1099999999999,4,2,2,62.5
16835.0,181 days 00:00:00.000000000,59,1018.7299999999996,2,3,3,99.1
16836.0,214 days 00:00:00.000000000,18,309.75,1,2,2,91.32000000000001
16837.0,0 days 00:00:00.000000000,87,1811.4900000000005,4,3,4,97.0
16839.0,4 days 00:00:00.000000000,179,10306.759999999997,4,4,4,4228.09
16841.0,21 days 00:00:00.000000000,96,1622.830000000001,4,4,4,829.3599999999998
16842.0,110 days 00:00:00.000000000,30,520.5699999999999,2,2,2,743.62
16843.0,5 days 00:00:00.000000000,220,8772.590000000002,4,4,4,3529.7000000000007
16859.0,69 days 00:00:00.000000000,57,1186.67,3,3,3,213.29999999999998
16861.0,176 days 00:00:00.000000000,45,750.7200000000001,2,3,3,70.80000000000001
16872.0,235 days 00:00:00.000000000,11,533.11,1,1,2,464.68
16873.0,5 days 00:00:00.000000000,238,6996.04,4,4,4,636.37
16875.0,49 days 00:00:00.000000000,95,1359.5000000000002,3,4,3,320.66
16877.0,16 days 00:00:00.000000000,26,77.75000000000006,4,2,1,111.22999999999999
16880.0,301 days 00:00:00.000000000,9,321.78000000000003,1,1,2,841.0100000000001
16883.0,179 days 00:00:00.000000000,197,1764.9600000000012,2,4,4,144.45
16891.0,179 days 00:00:00.000000000,91,352.40000000000003,2,3,2,176.31
16892.0,131 days 00:00:00.000000000,26,123.06000000000002,2,2,1,102.97999999999999
16898.0,173 days 00:00:00.000000000,90,239.27,2,3,1,201.6900000000001
16899.0,15 days 00:00:00.000000000,91,772.2600000000004,4,3,3,162.63
16904.0,33 days 00:00:00.000000000,446,2256.7600000000025,4,4,4,1698.4000000000003
16906.0,13 days 00:00:00.000000000,102,719.6600000000005,4,4,3,181.3
16907.0,42 days 00:00:00.000000000,158,1073.2400000000018,3,4,3,127.88000000000001
16912.0,8 days 00:00:00.000000000,100,2290.7400000000002,4,4,4,392.72
16915.0,56 days 00:00:00.000000000,38,788.5400000000004,3,2,3,215.60000000000002
16918.0,125 days 00:00:00.000000000,155,1081.3799999999999,2,4,3,247.25000000000003
16919.0,0 days 00:00:00.000000000,542,4300.660000000003,4,4,4,536.9000000000001
16923.0,7 days 00:00:00.000000000,538,6458.879999999993,4,4,4,1028.1000000000004
16927.0,84 days 00:00:00.000000000,5,341.45000000000005,3,1,2,201.6
16928.0,23 days 00:00:00.000000000,187,1783.0900000000015,4,4,4,1224.2399999999998
16931.0,2 days 00:00:00.000000000,469,2380.4599999999964,4,4,4,994.2200000000003
16938.0,116 days 00:00:00.000000000,366,2758.2399999999993,2,4,4,1285.2000000000016
16940.0,97 days 00:00:00.000000000,215,2165.64,3,4,4,1110.6799999999998
16942.0,27 days 00:00:00.000000000,67,568.2599999999999,4,3,2,844.7
16945.0,9 days 00:00:00.000000000,242,4142.489999999998,4,4,4,931.5299999999994
16948.0,69 days 00:00:00.000000000,23,444.04,3,2,2,194.48000000000002
16949.0,26 days 00:00:00.000000000,22,505.75000000000006,4,2,2,263.0
16950.0,175 days 00:00:00.000000000,82,1835.460000000001,2,3,4,606.41
16951.0,112 days 00:00:00.000000000,70,1053.7900000000009,2,3,3,208.95999999999998
16952.0,249 days 00:00:00.000000000,38,379.13,1,2,2,167.61
16954.0,62 days 00:00:00.000000000,81,2480.419999999999,3,3,4,303.8999999999999
16955.0,144 days 00:00:00.000000000,35,621.23,2,2,3,163.69
16961.0,187 days 00:00:00.000000000,40,541.79,2,2,2,234.17
16966.0,5 days 00:00:00.000000000,20,1154.4,4,2,3,326.16
16979.0,102 days 00:00:00.000000000,54,1315.2400000000002,3,3,3,208.50000000000003
16983.0,76 days 00:00:00.000000000,130,2195.95,3,4,4,262.88
16984.0,207 days 00:00:00.000000000,319,2962.280000000003,2,4,4,3146.9099999999976
16985.0,19 days 00:00:00.000000000,107,5010.880000000001,4,4,4,663.1800000000001
16987.0,13 days 00:00:00.000000000,61,471.5499999999997,4,3,2,416.4
16996.0,53 days 00:00:00.000000000,67,1308.7299999999998,3,3,3,320.25
16998.0,7 days 00:00:00.000000000,6,386.6,4,1,2,7.42
17001.0,15 days 00:00:00.000000000,155,3875.93,4,4,4,669.15
17007.0,9 days 00:00:00.000000000,42,680.4000000000001,4,3,3,112.71
17017.0,8 days 00:00:00.000000000,282,7992.45,4,4,4,909.4799999999997
17026.0,177 days 00:00:00.000000000,4,54.150000000000006,2,1,1,121.67999999999999
17027.0,91 days 00:00:00.000000000,106,580.35,3,4,2,211.99999999999997
17029.0,44 days 00:00:00.000000000,25,1178.3,3,2,3,358.0
17031.0,186 days 00:00:00.000000000,6,536.5,2,1,2,225.95
17040.0,358 days 00:00:00.000000000,1,13.52,1,1,1,449.7299999999999
17041.0,168 days 00:00:00.000000000,50,652.0000000000002,2,3,3,446.3899999999999
17042.0,4 days 00:00:00.000000000,55,487.59000000000003,4,3,2,427.42999999999995
17043.0,74 days 00:00:00.000000000,34,468.46999999999997,3,2,2,150.37
17045.0,55 days 00:00:00.000000000,32,528.1899999999999,3,2,2,299.48999999999995
17046.0,252 days 00:00:00.000000000,41,904.61,1,3,3,642.0199999999999
17048.0,85 days 00:00:00.000000000,71,1445.4200000000003,3,3,3,124.99999999999999
17049.0,22 days 00:00:00.000000000,228,4202.290000000005,4,4,4,1016.9499999999996
17050.0,58 days 00:00:00.000000000,253,3110.1200000000013,3,4,4,459.74999999999994
17054.0,15 days 00:00:00.000000000,54,918.8199999999998,4,3,3,285.99999999999994
17059.0,5 days 00:00:00.000000000,337,2328.120000000002,4,4,4,739.4300000000004
17061.0,0 days 00:00:00.000000000,53,3134.13,4,3,4,1408.6000000000001
17063.0,90 days 00:00:00.000000000,79,1376.7200000000005,3,3,3,327.50000000000006
17064.0,135 days 00:00:00.000000000,22,143.95,2,2,1,313.45000000000005
17068.0,12 days 00:00:00.000000000,694,5671.210000000007,4,4,4,924.59
17069.0,34 days 00:00:00.000000000,125,2597.770000000001,3,4,4,412.58000000000004
17070.0,218 days 00:00:00.000000000,41,133.17999999999998,1,3,1,304.23999999999995
17071.0,42 days 00:00:00.000000000,109,1810.6000000000013,3,4,4,610.59
17083.0,103 days 00:00:00.000000000,76,2385.4400000000005,3,3,4,409.76
17085.0,58 days 00:00:00.000000000,667,5151.949999999999,3,4,4,347.75000000000006
17088.0,61 days 00:00:00.000000000,55,1015.8299999999999,3,3,3,383.28
17091.0,48 days 00:00:00.000000000,287,4023.88,3,4,4,600.6899999999999
17092.0,85 days 00:00:00.000000000,188,2800.4100000000008,3,4,4,494.42
17096.0,69 days 00:00:00.000000000,170,2770.39,3,4,4,285.6
17097.0,132 days 00:00:00.000000000,119,476.57999999999987,2,4,2,335.39000000000004
17101.0,202 days 00:00:00.000000000,31,885.3199999999999,2,2,3,230.58000000000004
17105.0,114 days 00:00:00.000000000,38,319.4,2,2,2,346.37999999999994
17107.0,16 days 00:00:00.000000000,351,7740.059999999994,4,4,4,2215.25
17110.0,328 days 00:00:00.000000000,19,146.09999999999997,1,2,1,163.29999999999998
17114.0,16 days 00:00:00.000000000,71,428.53999999999974,4,3,2,112.0
17115.0,34 days 00:00:00.000000000,37,674.4699999999998,3,2,3,282.1500000000001
17122.0,196 days 00:00:00.000000000,23,432.17999999999995,2,2,2,138.32
17123.0,247 days 00:00:00.000000000,16,414.51,1,1,2,345.29999999999995
17126.0,107 days 00:00:00.000000000,312,1518.700000000001,3,4,3,484.82999999999976
17133.0,54 days 00:00:00.000000000,27,2553.43,3,2,4,1437.12
17134.0,72 days 00:00:00.000000000,32,530.8,3,2,2,94.5
17139.0,18 days 00:00:00.000000000,396,9888.829999999994,4,4,4,2132.320000000001
17146.0,71 days 00:00:00.000000000,152,3137.04,3,4,4,185.9
17155.0,335 days 00:00:00.000000000,4,159.59999999999997,1,1,1,143.3
17157.0,288 days 00:00:00.000000000,45,1668.4000000000003,1,3,4,149.01
17159.0,285 days 00:00:00.000000000,18,299.40999999999997,1,2,2,528.45
17160.0,33 days 00:00:00.000000000,346,5614.259999999996,4,4,4,1796.1099999999994
17162.0,53 days 00:00:00.000000000,54,819.3099999999998,3,3,3,636.1000000000001
17164.0,20 days 00:00:00.000000000,57,943.2199999999997,4,3,3,327.19999999999993
17175.0,104 days 00:00:00.000000000,27,519.08,3,2,2,600.8
17179.0,40 days 00:00:00.000000000,110,1090.61,3,4,3,223.48
17188.0,110 days 00:00:00.000000000,74,1993.1199999999994,2,3,4,390.65
17189.0,167 days 00:00:00.000000000,37,226.56999999999994,2,2,1,157.18
17190.0,15 days 00:00:00.000000000,168,1071.4100000000008,4,4,3,-195.0
17191.0,88 days 00:00:00.000000000,268,2117.5700000000006,3,4,4,354.82
17193.0,194 days 00:00:00.000000000,11,565.74,2,1,2,440.26
17204.0,43 days 00:00:00.000000000,175,4958.140000000001,3,4,4,305.54999999999995
17211.0,41 days 00:00:00.000000000,151,1402.520000000001,3,4,3,210.95
17213.0,71 days 00:00:00.000000000,100,1641.9500000000003,3,4,4,843.06
17220.0,14 days 00:00:00.000000000,293,2097.6500000000015,4,4,4,702.6700000000001
17227.0,64 days 00:00:00.000000000,60,928.2100000000002,3,3,3,107.60000000000001
17231.0,23 days 00:00:00.000000000,569,3071.1999999999966,4,4,4,566.3599999999999
17236.0,50 days 00:00:00.000000000,80,860.4200000000001,3,3,3,133.91
17238.0,14 days 00:00:00.000000000,543,3165.1799999999985,4,4,4,596.3199999999998
